3be8ed1d108857904a4af0fe75ca86c4de50368a,DocValuesConsumer.java,codecs/,Robert Muir,2013-08-16 10:25:38,3,1,2,0.770542635659,0.770542635659,True,7,4,3,0.705882352941,0.705882352941,True
b25cc528d9e00a202507a9d6300cf10e4089f648,DocValuesConsumer.java,codecs/,Robert Muir,2013-03-12 02:17:27,2,0,2,0.776744186047,0.776744186047,True,7,4,3,0.69696969697,0.69696969697,True
1600711a618eb8599a1a91b461661ecbe4da1b55,DocValuesConsumer.java,codecs/,Robert Muir,2013-03-11 04:40:47,2,0,2,0.757188498403,0.757188498403,True,7,4,3,0.6875,0.6875,True
dd0855c4fee7180f1c68185235da6aed357eaee1,DocValuesConsumer.java,codecs/,Robert Muir,2013-03-11 00:59:10,2,0,2,0.757961783439,0.757961783439,True,7,4,3,0.677419354839,0.677419354839,True
7e02f0fb4b1589f00a5cffe0155293043ca96b5f,DocValuesConsumer.java,codecs/,Robert Muir,2013-02-15 00:25:49,2,0,2,0.757188498403,0.757188498403,True,7,4,3,0.666666666667,0.666666666667,True
612a70c3ecd1125ab549bc15d6fb2fa8434b659d,DocValuesConsumer.java,codecs/,Robert Muir,2013-02-11 06:23:12,2,0,2,0.757961783439,0.757961783439,True,7,4,3,0.655172413793,0.655172413793,True
5d76d262c9cdf5652c36784ec53a3215781ff575,DocValuesConsumer.java,codecs/,Robert Muir,2013-02-11 04:58:53,2,0,2,0.757911392405,0.757911392405,True,7,4,3,0.642857142857,0.642857142857,True
c6da9df23527809db08876fc55c2217119e44c88,DocValuesConsumer.java,codecs/,Robert Muir,2013-02-11 04:55:55,2,0,2,0.755980861244,0.755980861244,True,7,4,3,0.62962962963,0.62962962963,True
2dcf80718c21548c85aa3e1c2283721242b11d04,DocValuesConsumer.java,codecs/,Robert Muir,2013-02-11 02:54:53,2,0,2,0.755591054313,0.755591054313,True,7,4,3,0.615384615385,0.615384615385,True
5b38004a5510cd60e59c28682cdf31328d05879a,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-31 15:07:51,2,0,2,0.7552,0.7552,True,7,4,3,0.6,0.6,True
3f0d6bab42253f390a0ee50a29560bca13281958,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-31 01:59:35,2,0,2,0.677484787018,0.322515212982,False,7,4,3,0.583333333333,0.583333333333,True
4eec692bdf0e53f7ee8c4be821924d85dfe43c56,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-31 00:49:06,2,0,2,0.704500978474,0.295499021526,False,7,4,3,0.565217391304,0.565217391304,True
5cdc4c7e19b29db689f5e7210a00c2f512bfcdec,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-31 00:47:15,2,0,2,0.725490196078,0.274509803922,False,7,4,3,0.545454545455,0.545454545455,True
fd80733771df94e1b8056c103002177a8dc8d03f,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-31 00:41:11,2,0,2,0.72602739726,0.27397260274,False,7,4,3,0.52380952381,0.52380952381,True
